MatchID,ResultID,InningsNumber,OverNumber,BallNumberInOver,BallTimestamp,BatterID,NonStrikerID,BowlerID,RunsBatsman,RunsExtras,RunsTotal,DismissedPlayerID,ExtraType,EventDescription
7033013,24339007,1,0,1,2024-09-01 11:54:22,11862356,11399629,11619273,0,0,0,,, MV Van Vliet to A Leonard: No run
7033013,24339007,1,0,2,2024-09-01 11:55:25,11862356,11399629,11619273,0,0,0,,, MV Van Vliet to A Leonard: No run
7033013,24339007,1,0,3,2024-09-01 11:55:43,11862356,11399629,11619273,1,0,1,,, MV Van Vliet to A Leonard: 1 run
7033013,24339007,1,0,4,2024-09-01 11:56:28,11399629,11862356,11619273,0,0,0,,, MV Van Vliet to T Staal: No run
7033013,24339007,1,0,5,2024-09-01 11:57:16,11399629,11862356,11619273,0,0,0,,, MV Van Vliet to T Staal: No run
7033013,24339007,1,0,6,2024-09-01 11:57:44,11399629,11862356,11619273,0,0,0,,, MV Van Vliet to T Staal: No run
7033013,24339007,1,1,1,2024-09-01 11:58:42,11862356,11399629,11299375,0,0,0,,, R Klein to A Leonard: No run
7033013,24339007,1,1,2,2024-09-01 11:59:34,11862356,11399629,11299375,0,0,0,,, R Klein to A Leonard: No run
7033013,24339007,1,1,3,2024-09-01 12:00:08,11862356,11399629,11299375,0,0,0,,, R Klein to A Leonard: No run
7033013,24339007,1,1,4,2024-09-01 12:00:34,11862356,11399629,11299375,0,0,0,,, R Klein to A Leonard: No run
7033013,24339007,1,1,5,2024-09-01 12:00:55,11862356,11399629,11299375,0,0,0,,, R Klein to A Leonard: No run
7033013,24339007,1,1,6,2024-09-01 12:01:20,11862356,11399629,11299375,1,0,1,,, R Klein to A Leonard: 1 run
7033013,24339007,1,2,1,2024-09-01 12:02:15,11862356,11399629,11619273,0,0,0,,, MV Van Vliet to A Leonard: No run
7033013,24339007,1,2,2,2024-09-01 12:02:51,11862356,11399629,11619273,0,1,1,,2.0, MV Van Vliet to A Leonard: 1 w
7033013,24339007,1,2,2,2024-09-01 12:03:32,11862356,11399629,11619273,0,0,0,,, MV Van Vliet to A Leonard: No run
7033013,24339007,1,2,3,2024-09-01 12:03:47,11862356,11399629,11619273,2,0,2,,, MV Van Vliet to A Leonard: 2 runs
7033013,24339007,1,2,4,2024-09-01 12:04:41,11862356,11399629,11619273,1,0,1,,, MV Van Vliet to A Leonard: 1 run
7033013,24339007,1,2,5,2024-09-01 12:05:13,11399629,11862356,11619273,6,0,6,,, MV Van Vliet to T Staal: 6 runs
7033013,24339007,1,2,6,2024-09-01 12:06:02,11399629,11862356,11619273,0,1,1,,2.0, MV Van Vliet to T Staal: 1 w
7033013,24339007,1,2,6,2024-09-01 12:06:41,11399629,11862356,11619273,0,0,0,,, MV Van Vliet to T Staal: No run
7033013,24339007,1,3,1,2024-09-01 12:07:33,11862356,11399629,11299375,0,0,0,,, R Klein to A Leonard: No run
7033013,24339007,1,3,2,2024-09-01 12:07:51,11862356,11399629,11299375,0,0,0,,, R Klein to A Leonard: No run
7033013,24339007,1,3,3,2024-09-01 12:08:14,11862356,11399629,11299375,0,0,0,11862356.0,, R Klein to A Leonard:  A Leonard dismissed
7033013,24339007,1,3,4,2024-09-01 12:09:35,11399613,11399629,11299375,0,0,0,,, R Klein to B Gorlee: No run
7033013,24339007,1,3,5,2024-09-01 12:10:49,11399613,11399629,11299375,0,0,0,,, R Klein to B Gorlee: No run
7033013,24339007,1,3,6,2024-09-01 12:11:17,11399613,11399629,11299375,1,0,1,,, R Klein to B Gorlee: 1 run
7033013,24339007,1,4,1,2024-09-01 12:12:18,11399613,11399629,11619273,0,0,0,,, MV Van Vliet to B Gorlee: No run
7033013,24339007,1,4,2,2024-09-01 12:12:42,11399613,11399629,11619273,1,0,1,,, MV Van Vliet to B Gorlee: 1 run
7033013,24339007,1,4,3,2024-09-01 12:13:13,11399629,11399613,11619273,0,1,1,,1.0, MV Van Vliet to T Staal: 1 nb
7033013,24339007,1,4,3,2024-09-01 12:14:40,11399629,11399613,11619273,1,1,2,,1.0," MV Van Vliet to T Staal: 1 run, 1 nb"
7033013,24339007,1,4,3,2024-09-01 12:15:07,11399613,11399629,11619273,4,0,4,,, MV Van Vliet to B Gorlee: 4 runs
7033013,24339007,1,4,4,2024-09-01 12:15:56,11399613,11399629,11619273,0,0,0,,, MV Van Vliet to B Gorlee: No run
7033013,24339007,1,4,5,2024-09-01 12:16:06,11399613,11399629,11619273,0,0,0,,, MV Van Vliet to B Gorlee: No run
7033013,24339007,1,4,6,2024-09-01 12:16:35,11399613,11399629,11619273,0,0,0,,, MV Van Vliet to B Gorlee: No run
7033013,24339007,1,5,1,2024-09-01 12:17:41,11399629,11399613,11619272,0,0,0,,, M Levitt to T Staal: No run
7033013,24339007,1,5,2,2024-09-01 12:18:24,11399629,11399613,11619272,0,0,0,,, M Levitt to T Staal: No run
7033013,24339007,1,5,3,2024-09-01 12:18:50,11399629,11399613,11619272,0,0,0,,, M Levitt to T Staal: No run
7033013,24339007,1,5,4,2024-09-01 12:19:36,11399629,11399613,11619272,1,0,1,,, M Levitt to T Staal: 1 run
7033013,24339007,1,5,5,2024-09-01 12:20:14,11399613,11399629,11619272,0,0,0,,, M Levitt to B Gorlee: No run
7033013,24339007,1,5,6,2024-09-01 12:20:29,11399613,11399629,11619272,1,0,1,,, M Levitt to B Gorlee: 1 run
7033013,24339007,1,6,1,2024-09-01 12:21:19,11399613,11399629,11619273,0,0,0,,, MV Van Vliet to B Gorlee: No run
7033013,24339007,1,6,2,2024-09-01 12:21:58,11399613,11399629,11619273,4,0,4,,, MV Van Vliet to B Gorlee: 4 runs
7033013,24339007,1,6,3,2024-09-01 12:22:41,11399613,11399629,11619273,0,0,0,,, MV Van Vliet to B Gorlee: No run
7033013,24339007,1,6,4,2024-09-01 12:23:05,11399613,11399629,11619273,3,0,3,,, MV Van Vliet to B Gorlee: 3 runs
7033013,24339007,1,6,5,2024-09-01 12:24:13,11399629,11399613,11619273,0,0,0,,, MV Van Vliet to T Staal: No run
7033013,24339007,1,6,6,2024-09-01 12:24:31,11399629,11399613,11619273,0,0,0,,, MV Van Vliet to T Staal: No run
7033013,24339007,1,7,1,2024-09-01 12:26:02,11399613,11399629,11619272,0,0,0,,, M Levitt to B Gorlee: No run
7033013,24339007,1,7,2,2024-09-01 12:26:24,11399613,11399629,11619272,0,0,0,,, M Levitt to B Gorlee: No run
7033013,24339007,1,7,3,2024-09-01 12:26:50,11399613,11399629,11619272,0,0,0,,, M Levitt to B Gorlee: No run
7033013,24339007,1,7,4,2024-09-01 12:27:34,11399613,11399629,11619272,0,0,0,,, M Levitt to B Gorlee: No run
7033013,24339007,1,7,5,2024-09-01 12:27:57,11399613,11399629,11619272,0,0,0,,, M Levitt to B Gorlee: No run
7033013,24339007,1,7,6,2024-09-01 12:28:22,11399613,11399629,11619272,0,0,0,,, M Levitt to B Gorlee: No run
7033013,24339007,1,8,1,2024-09-01 12:29:08,11399629,11399613,11619273,0,0,0,,, MV Van Vliet to T Staal: No run
7033013,24339007,1,8,2,2024-09-01 12:29:45,11399629,11399613,11619273,0,0,0,,, MV Van Vliet to T Staal: No run
7033013,24339007,1,8,3,2024-09-01 12:30:22,11399629,11399613,11619273,0,1,1,,2.0, MV Van Vliet to T Staal: 1 w
7033013,24339007,1,8,3,2024-09-01 12:31:04,11399629,11399613,11619273,0,0,0,,, MV Van Vliet to T Staal: No run
7033013,24339007,1,8,4,2024-09-01 12:31:31,11399629,11399613,11619273,0,0,0,,, MV Van Vliet to T Staal: No run
7033013,24339007,1,8,5,2024-09-01 12:32:16,11399629,11399613,11619273,0,0,0,,, MV Van Vliet to T Staal: No run
7033013,24339007,1,8,6,2024-09-01 12:32:35,11399629,11399613,11619273,1,0,1,,, MV Van Vliet to T Staal: 1 run
7033013,24339007,1,9,1,2024-09-01 12:33:50,11399629,11399613,11619272,1,0,1,,, M Levitt to T Staal: 1 run
7033013,24339007,1,9,2,2024-09-01 12:34:26,11399613,11399629,11619272,6,0,6,,, M Levitt to B Gorlee: 6 runs
7033013,24339007,1,9,3,2024-09-01 12:35:25,11399613,11399629,11619272,1,0,1,,, M Levitt to B Gorlee: 1 run
7033013,24339007,1,9,4,2024-09-01 12:35:54,11399629,11399613,11619272,4,0,4,,, M Levitt to T Staal: 4 runs
7033013,24339007,1,9,5,2024-09-01 12:36:32,11399629,11399613,11619272,0,0,0,,, M Levitt to T Staal: No run
7033013,24339007,1,9,6,2024-09-01 12:37:04,11399629,11399613,11619272,1,0,1,,, M Levitt to T Staal: 1 run
7033013,24339007,1,10,1,2024-09-01 12:38:37,11399629,11399613,11193442,0,0,0,,, A Nota to T Staal: No run
7033013,24339007,1,10,2,2024-09-01 12:39:19,11399629,11399613,11193442,0,0,0,,, A Nota to T Staal: No run
7033013,24339007,1,10,3,2024-09-01 12:39:39,11399629,11399613,11193442,0,0,0,,, A Nota to T Staal: No run
7033013,24339007,1,10,4,2024-09-01 12:40:03,11399629,11399613,11193442,0,1,1,,2.0, A Nota to T Staal: 1 w
7033013,24339007,1,10,4,2024-09-01 12:40:33,11399629,11399613,11193442,0,1,1,,2.0, A Nota to T Staal: 1 w
7033013,24339007,1,10,4,2024-09-01 12:41:02,11399629,11399613,11193442,0,0,0,,, A Nota to T Staal: No run
7033013,24339007,1,10,5,2024-09-01 12:41:16,11399629,11399613,11193442,0,0,0,,, A Nota to T Staal: No run
7033013,24339007,1,10,6,2024-09-01 12:41:46,11399629,11399613,11193442,1,0,1,,, A Nota to T Staal: 1 run
7033013,24339007,1,11,1,2024-09-01 12:43:35,11399629,11399613,11193361,1,0,1,,, P Boissevain to T Staal: 1 run
7033013,24339007,1,11,2,2024-09-01 12:44:08,11399613,11399629,11193361,1,0,1,,, P Boissevain to B Gorlee: 1 run
7033013,24339007,1,11,3,2024-09-01 12:44:58,11399629,11399613,11193361,0,0,0,,, P Boissevain to T Staal: No run
