MatchID,ResultID,InningsNumber,OverNumber,BallNumberInOver,BallTimestamp,BatterID,NonStrikerID,BowlerID,RunsBatsman,RunsExtras,RunsTotal,DismissedPlayerID,ExtraType,EventDescription
6848458,23852667,1,0,1,2024-07-06 08:29:34,11866000,11617390,11862334,1,0,1,,, L Botha to S Martina: 1 run
6848458,23852667,1,0,2,2024-07-06 08:30:11,11617390,11866000,11862334,0,0,0,,, L Botha to S Ferguson: No run
6848458,23852667,1,0,3,2024-07-06 08:30:47,11617390,11866000,11862334,0,0,0,,, L Botha to S Ferguson: No run
6848458,23852667,1,0,4,2024-07-06 08:31:23,11617390,11866000,11862334,0,0,0,,, L Botha to S Ferguson: No run
6848458,23852667,1,0,5,2024-07-06 08:32:01,11617390,11866000,11862334,0,1,1,,4.0, L Botha to S Ferguson: 1 lb
6848458,23852667,1,0,6,2024-07-06 08:32:38,11866000,11617390,11862334,0,0,0,,, L Botha to S Martina: No run
6848458,23852667,1,1,1,2024-07-06 08:34:31,11617390,11866000,11404044,1,0,1,,, F Vink to S Ferguson: 1 run
6848458,23852667,1,1,2,2024-07-06 08:35:00,11866000,11617390,11404044,2,0,2,,, F Vink to S Martina: 2 runs
6848458,23852667,1,1,3,2024-07-06 08:35:34,11866000,11617390,11404044,0,0,0,,, F Vink to S Martina: No run
6848458,23852667,1,1,4,2024-07-06 08:36:00,11866000,11617390,11404044,0,0,0,,, F Vink to S Martina: No run
6848458,23852667,1,1,5,2024-07-06 08:36:21,11866000,11617390,11404044,0,0,0,,, F Vink to S Martina: No run
6848458,23852667,1,1,6,2024-07-06 08:36:45,11866000,11617390,11404044,0,0,0,,, F Vink to S Martina: No run
6848458,23852667,1,2,1,2024-07-06 08:37:47,11617390,11866000,11862334,0,0,0,,, L Botha to S Ferguson: No run
6848458,23852667,1,2,2,2024-07-06 08:38:23,11617390,11866000,11862334,4,0,4,,, L Botha to S Ferguson: 4 runs
6848458,23852667,1,2,3,2024-07-06 08:39:12,11617390,11866000,11862334,0,0,0,,, L Botha to S Ferguson: No run
6848458,23852667,1,2,4,2024-07-06 08:39:47,11617390,11866000,11862334,1,0,1,,, L Botha to S Ferguson: 1 run
6848458,23852667,1,2,5,2024-07-06 08:40:28,11866000,11617390,11862334,1,0,1,,, L Botha to S Martina: 1 run
6848458,23852667,1,2,6,2024-07-06 08:41:05,11617390,11866000,11862334,0,0,0,,, L Botha to S Ferguson: No run
6848458,23852667,1,3,1,2024-07-06 08:42:06,11866000,11617390,11404044,0,0,0,,, F Vink to S Martina: No run
6848458,23852667,1,3,2,2024-07-06 08:42:32,11866000,11617390,11404044,1,0,1,,, F Vink to S Martina: 1 run
6848458,23852667,1,3,3,2024-07-06 08:42:57,11617390,11866000,11404044,0,0,0,,, F Vink to S Ferguson: No run
6848458,23852667,1,3,4,2024-07-06 08:43:20,11617390,11866000,11404044,0,0,0,,, F Vink to S Ferguson: No run
6848458,23852667,1,3,5,2024-07-06 08:43:47,11617390,11866000,11404044,6,0,6,,, F Vink to S Ferguson: 6 runs
6848458,23852667,1,3,6,2024-07-06 08:44:26,11617390,11866000,11404044,4,0,4,,, F Vink to S Ferguson: 4 runs
6848458,23852667,1,4,1,2024-07-06 08:45:33,11866000,11617390,11862334,0,0,0,,, L Botha to S Martina: No run
6848458,23852667,1,4,2,2024-07-06 08:46:11,11866000,11617390,11862334,0,0,0,,, L Botha to S Martina: No run
6848458,23852667,1,4,3,2024-07-06 08:46:46,11866000,11617390,11862334,0,0,0,,, L Botha to S Martina: No run
6848458,23852667,1,4,4,2024-07-06 08:47:23,11866000,11617390,11862334,0,0,0,,, L Botha to S Martina: No run
6848458,23852667,1,4,5,2024-07-06 08:48:01,11866000,11617390,11862334,1,0,1,,, L Botha to S Martina: 1 run
6848458,23852667,1,4,6,2024-07-06 08:48:50,11617390,11866000,11862334,0,0,0,,, L Botha to S Ferguson: No run
6848458,23852667,1,5,1,2024-07-06 08:50:15,11866000,11617390,11384117,0,0,0,,, K Klein to S Martina: No run
6848458,23852667,1,5,2,2024-07-06 08:50:53,11866000,11617390,11384117,2,0,2,,, K Klein to S Martina: 2 runs
6848458,23852667,1,5,3,2024-07-06 08:51:29,11866000,11617390,11384117,0,0,0,,, K Klein to S Martina: No run
6848458,23852667,1,5,4,2024-07-06 08:52:09,11866000,11617390,11384117,0,0,0,,, K Klein to S Martina: No run
6848458,23852667,1,5,5,2024-07-06 08:53:28,11866000,11617390,11384117,0,0,0,,, K Klein to S Martina: No run
6848458,23852667,1,5,6,2024-07-06 08:54:13,11866000,11617390,11384117,0,0,0,,, K Klein to S Martina: No run
6848458,23852667,1,6,1,2024-07-06 08:55:19,11617390,11866000,11862334,0,1,1,,2.0, L Botha to S Ferguson: 1 w
6848458,23852667,1,6,1,2024-07-06 08:55:56,11617390,11866000,11862334,0,0,0,,, L Botha to S Ferguson: No run
6848458,23852667,1,6,2,2024-07-06 08:56:29,11617390,11866000,11862334,2,0,2,,, L Botha to S Ferguson: 2 runs
6848458,23852667,1,6,3,2024-07-06 08:57:07,11617390,11866000,11862334,4,0,4,,, L Botha to S Ferguson: 4 runs
6848458,23852667,1,6,4,2024-07-06 08:57:50,11617390,11866000,11862334,4,0,4,,, L Botha to S Ferguson: 4 runs
6848458,23852667,1,6,5,2024-07-06 08:58:52,11617390,11866000,11862334,0,0,0,,, L Botha to S Ferguson: No run
6848458,23852667,1,6,6,2024-07-06 08:59:28,11617390,11866000,11862334,4,0,4,,, L Botha to S Ferguson: 4 runs
6848458,23852667,1,7,1,2024-07-06 09:00:41,11866000,11617390,11384117,0,1,1,,4.0, K Klein to S Martina: 1 lb
6848458,23852667,1,7,2,2024-07-06 09:01:27,11617390,11866000,11384117,4,0,4,,, K Klein to S Ferguson: 4 runs
6848458,23852667,1,7,3,2024-07-06 09:02:16,11617390,11866000,11384117,0,0,0,,, K Klein to S Ferguson: No run
6848458,23852667,1,7,4,2024-07-06 09:03:05,11617390,11866000,11384117,0,0,0,,, K Klein to S Ferguson: No run
6848458,23852667,1,7,5,2024-07-06 09:03:51,11617390,11866000,11384117,0,0,0,,, K Klein to S Ferguson: No run
6848458,23852667,1,7,6,2024-07-06 09:04:31,11617390,11866000,11384117,0,0,0,,, K Klein to S Ferguson: No run
6848458,23852667,1,8,1,2024-07-06 09:06:08,11866000,11617390,11862334,0,0,0,,, L Botha to S Martina: No run
6848458,23852667,1,8,2,2024-07-06 09:06:39,11866000,11617390,11862334,0,0,0,,, L Botha to S Martina: No run
6848458,23852667,1,8,3,2024-07-06 09:07:17,11866000,11617390,11862334,0,1,1,,2.0, L Botha to S Martina: 1 w
6848458,23852667,1,8,3,2024-07-06 09:07:58,11866000,11617390,11862334,4,0,4,,, L Botha to S Martina: 4 runs
6848458,23852667,1,8,4,2024-07-06 09:08:44,11866000,11617390,11862334,0,0,0,,, L Botha to S Martina: No run
6848458,23852667,1,8,5,2024-07-06 09:09:20,11866000,11617390,11862334,4,0,4,,, L Botha to S Martina: 4 runs
