MatchID,ResultID,InningsNumber,OverNumber,BallNumberInOver,BallTimestamp,BatterID,NonStrikerID,BowlerID,RunsBatsman,RunsExtras,RunsTotal,DismissedPlayerID,ExtraType,EventDescription
6848465,23852680,1,0,1,2024-07-14 08:00:18,11859689,11391030,11617919,0,0,0,,, M Shafiq to R Schierhout: No run
6848465,23852680,1,0,2,2024-07-14 08:00:48,11859689,11391030,11617919,2,0,2,,, M Shafiq to R Schierhout: 2 runs
6848465,23852680,1,0,3,2024-07-14 08:01:12,11859689,11391030,11617919,1,0,1,,, M Shafiq to R Schierhout: 1 run
6848465,23852680,1,0,4,2024-07-14 08:01:33,11391030,11859689,11617919,0,0,0,,, M Shafiq to F Fourie: No run
6848465,23852680,1,0,5,2024-07-14 08:01:50,11391030,11859689,11617919,0,0,0,,, M Shafiq to F Fourie: No run
6848465,23852680,1,0,6,2024-07-14 08:02:08,11391030,11859689,11617919,0,0,0,,, M Shafiq to F Fourie: No run
6848465,23852680,1,1,1,2024-07-14 08:03:38,11859689,11391030,11192210,0,0,0,,, S Tariq to R Schierhout: No run
6848465,23852680,1,1,2,2024-07-14 08:03:59,11859689,11391030,11192210,0,0,0,,, S Tariq to R Schierhout: No run
6848465,23852680,1,1,3,2024-07-14 08:04:22,11859689,11391030,11192210,0,0,0,,, S Tariq to R Schierhout: No run
6848465,23852680,1,1,4,2024-07-14 08:04:45,11859689,11391030,11192210,0,0,0,,, S Tariq to R Schierhout: No run
6848465,23852680,1,1,5,2024-07-14 08:05:04,11859689,11391030,11192210,0,0,0,,, S Tariq to R Schierhout: No run
6848465,23852680,1,1,6,2024-07-14 08:05:25,11859689,11391030,11192210,0,0,0,,, S Tariq to R Schierhout: No run
6848465,23852680,1,2,1,2024-07-14 08:06:23,11391030,11859689,11617919,4,0,4,,, M Shafiq to F Fourie: 4 runs
6848465,23852680,1,2,2,2024-07-14 08:06:48,11391030,11859689,11617919,0,0,0,,, M Shafiq to F Fourie: No run
6848465,23852680,1,2,3,2024-07-14 08:07:24,11391030,11859689,11617919,1,0,1,,, M Shafiq to F Fourie: 1 run
