MatchID,ResultID,InningsNumber,OverNumber,BallNumberInOver,BallTimestamp,BatterID,NonStrikerID,BowlerID,RunsBatsman,RunsExtras,RunsTotal,DismissedPlayerID,ExtraType,EventDescription
6848460,23852671,1,0,1,2024-07-06 11:07:01,11859689,11617372,11862142,0,0,0,,, B Fletcher to R Schierhout: No run
6848460,23852671,1,0,2,2024-07-06 11:07:36,11859689,11617372,11862142,1,0,1,,, B Fletcher to R Schierhout: 1 run
6848460,23852671,1,0,3,2024-07-06 11:08:15,11617372,11859689,11862142,0,0,0,,, B Fletcher to MS Jamil: No run
6848460,23852671,1,0,4,2024-07-06 11:09:07,11617372,11859689,11862142,0,0,0,,, B Fletcher to MS Jamil: No run
6848460,23852671,1,0,5,2024-07-06 11:09:38,11617372,11859689,11862142,0,0,0,,, B Fletcher to MS Jamil: No run
6848460,23852671,1,0,6,2024-07-06 11:10:23,11617372,11859689,11862142,0,0,0,,, B Fletcher to MS Jamil: No run
6848460,23852671,1,1,1,2024-07-06 11:11:54,11859689,11617372,11862143,0,0,0,,, E Eales to R Schierhout: No run
6848460,23852671,1,1,2,2024-07-06 11:12:25,11859689,11617372,11862143,0,0,0,,, E Eales to R Schierhout: No run
6848460,23852671,1,1,3,2024-07-06 11:13:05,11859689,11617372,11862143,0,0,0,,, E Eales to R Schierhout: No run
6848460,23852671,1,1,4,2024-07-06 11:13:35,11859689,11617372,11862143,0,0,0,,, E Eales to R Schierhout: No run
6848460,23852671,1,1,5,2024-07-06 11:14:11,11859689,11617372,11862143,2,0,2,,, E Eales to R Schierhout: 2 runs
6848460,23852671,1,1,6,2024-07-06 11:14:49,11859689,11617372,11862143,3,0,3,,, E Eales to R Schierhout: 3 runs
6848460,23852671,1,2,1,2024-07-06 11:15:58,11859689,11617372,11862142,1,0,1,,, B Fletcher to R Schierhout: 1 run
6848460,23852671,1,2,2,2024-07-06 11:16:40,11617372,11859689,11862142,4,0,4,,, B Fletcher to MS Jamil: 4 runs
