MatchID,ResultID,InningsNumber,OverNumber,BallNumberInOver,BallTimestamp,BatterID,NonStrikerID,BowlerID,RunsBatsman,RunsExtras,RunsTotal,DismissedPlayerID,ExtraType,EventDescription
6848456,23873668,1,0,1,2024-06-29 08:01:57,11193669,11862138.0,11392356,0,0,0,,, VJ Kingma to V Singh: No run
6848456,23873668,1,0,2,2024-06-29 08:02:17,11193669,11862138.0,11392356,0,0,0,,, VJ Kingma to V Singh: No run
6848456,23873668,1,0,3,2024-06-29 08:02:40,11193669,11862138.0,11392356,0,0,0,,, VJ Kingma to V Singh: No run
6848456,23873668,1,0,4,2024-06-29 08:03:11,11193669,11862138.0,11392356,1,0,1,,, VJ Kingma to V Singh: 1 run
6848456,23873668,1,0,5,2024-06-29 08:03:53,11862138,11193669.0,11392356,0,0,0,,, VJ Kingma to S Rasool: No run
6848456,23873668,1,0,6,2024-06-29 08:04:31,11862138,11193669.0,11392356,0,0,0,,, VJ Kingma to S Rasool: No run
6848456,23873668,1,1,1,2024-06-29 08:05:27,11193669,11862138.0,11812783,0,0,0,,, M Molenaar to V Singh: No run
6848456,23873668,1,1,2,2024-06-29 08:05:56,11193669,11862138.0,11812783,0,1,1,,2.0, M Molenaar to V Singh: 1 w
6848456,23873668,1,1,2,2024-06-29 08:06:38,11193669,11862138.0,11812783,1,0,1,,, M Molenaar to V Singh: 1 run
6848456,23873668,1,1,3,2024-06-29 08:07:17,11862138,11193669.0,11812783,0,0,0,,, M Molenaar to S Rasool: No run
6848456,23873668,1,1,4,2024-06-29 08:07:52,11862138,11193669.0,11812783,1,0,1,,, M Molenaar to S Rasool: 1 run
6848456,23873668,1,1,5,2024-06-29 08:08:29,11193669,11862138.0,11812783,0,0,0,,, M Molenaar to V Singh: No run
6848456,23873668,1,1,6,2024-06-29 08:08:59,11193669,11862138.0,11812783,4,0,4,,, M Molenaar to V Singh: 4 runs
6848456,23873668,1,2,1,2024-06-29 08:10:03,11862138,11193669.0,11392356,0,0,0,,, VJ Kingma to S Rasool: No run
6848456,23873668,1,2,2,2024-06-29 08:10:22,11862138,11193669.0,11392356,0,0,0,,, VJ Kingma to S Rasool: No run
6848456,23873668,1,2,3,2024-06-29 08:10:44,11862138,11193669.0,11392356,0,0,0,,, VJ Kingma to S Rasool: No run
6848456,23873668,1,2,4,2024-06-29 08:11:27,11862138,11193669.0,11392356,0,1,1,,2.0, VJ Kingma to S Rasool: 1 w
6848456,23873668,1,2,4,2024-06-29 08:11:43,11862138,11193669.0,11392356,0,0,0,11862138.0,, VJ Kingma to S Rasool:  S Rasool dismissed
6848456,23873668,1,2,5,2024-06-29 08:13:32,11625298,11193669.0,11392356,0,0,0,,, VJ Kingma to J Smal: No run
6848456,23873668,1,2,6,2024-06-29 08:13:51,11625298,11193669.0,11392356,0,0,0,,, VJ Kingma to J Smal: No run
6848456,23873668,1,3,1,2024-06-29 08:14:34,11193669,11625298.0,11812783,0,0,0,,, M Molenaar to V Singh: No run
6848456,23873668,1,3,2,2024-06-29 08:15:18,11193669,11625298.0,11812783,4,0,4,,, M Molenaar to V Singh: 4 runs
6848456,23873668,1,3,3,2024-06-29 08:15:57,11193669,11625298.0,11812783,0,0,0,,, M Molenaar to V Singh: No run
6848456,23873668,1,3,4,2024-06-29 08:16:40,11193669,11625298.0,11812783,4,0,4,,, M Molenaar to V Singh: 4 runs
6848456,23873668,1,3,5,2024-06-29 08:17:04,11193669,11625298.0,11812783,4,0,4,,, M Molenaar to V Singh: 4 runs
6848456,23873668,1,3,6,2024-06-29 08:18:16,11193669,11625298.0,11812783,0,0,0,,, M Molenaar to V Singh: No run
6848456,23873668,1,4,1,2024-06-29 08:19:17,11625298,11193669.0,11392356,0,0,0,,, VJ Kingma to J Smal: No run
6848456,23873668,1,4,2,2024-06-29 08:19:45,11625298,11193669.0,11392356,4,0,4,,, VJ Kingma to J Smal: 4 runs
6848456,23873668,1,4,3,2024-06-29 08:20:28,11625298,11193669.0,11392356,0,0,0,,, VJ Kingma to J Smal: No run
