MatchID,ResultID,InningsNumber,OverNumber,BallNumberInOver,BallTimestamp,BatterID,NonStrikerID,BowlerID,RunsBatsman,RunsExtras,RunsTotal,DismissedPlayerID,ExtraType,EventDescription
7032943,24307853,1,0,1,2024-08-04 08:00:20,11859689,11391030,11979082,0,0,0,,, C Fraser to R Schierhout: No run
7032943,24307853,1,0,2,2024-08-04 08:01:31,11859689,11391030,11979082,0,0,0,,, C Fraser to R Schierhout: No run
7032943,24307853,1,0,3,2024-08-04 08:01:33,11859689,11391030,11979082,0,0,0,,, C Fraser to R Schierhout: No run
7032943,24307853,1,0,4,2024-08-04 08:01:49,11859689,11391030,11979082,0,0,0,,, C Fraser to R Schierhout: No run
7032943,24307853,1,0,5,2024-08-04 08:02:17,11859689,11391030,11979082,0,0,0,,, C Fraser to R Schierhout: No run
7032943,24307853,1,0,6,2024-08-04 08:02:43,11859689,11391030,11979082,0,0,0,,, C Fraser to R Schierhout: No run
7032943,24307853,1,1,1,2024-08-04 08:04:12,11391030,11859689,11290496,0,1,1,,2.0, J Snoep to F Fourie: 1 w
7032943,24307853,1,1,1,2024-08-04 08:04:41,11391030,11859689,11290496,0,0,0,,, J Snoep to F Fourie: No run
7032943,24307853,1,1,2,2024-08-04 08:05:10,11391030,11859689,11290496,0,0,0,,, J Snoep to F Fourie: No run
7032943,24307853,1,1,3,2024-08-04 08:05:38,11391030,11859689,11290496,0,0,0,,, J Snoep to F Fourie: No run
7032943,24307853,1,1,4,2024-08-04 08:06:03,11391030,11859689,11290496,0,0,0,,, J Snoep to F Fourie: No run
7032943,24307853,1,1,5,2024-08-04 08:06:32,11391030,11859689,11290496,0,0,0,,, J Snoep to F Fourie: No run
7032943,24307853,1,1,6,2024-08-04 08:07:00,11391030,11859689,11290496,1,0,1,,, J Snoep to F Fourie: 1 run
7032943,24307853,1,2,1,2024-08-04 08:08:00,11391030,11859689,11979082,4,0,4,,, C Fraser to F Fourie: 4 runs
7032943,24307853,1,2,2,2024-08-04 08:08:38,11391030,11859689,11979082,0,0,0,,, C Fraser to F Fourie: No run
7032943,24307853,1,2,3,2024-08-04 08:09:15,11391030,11859689,11979082,0,0,0,,, C Fraser to F Fourie: No run
7032943,24307853,1,2,4,2024-08-04 08:09:36,11391030,11859689,11979082,0,0,0,,, C Fraser to F Fourie: No run
7032943,24307853,1,2,5,2024-08-04 08:10:07,11391030,11859689,11979082,0,0,0,,, C Fraser to F Fourie: No run
7032943,24307853,1,2,6,2024-08-04 08:10:45,11391030,11859689,11979082,0,0,0,,, C Fraser to F Fourie: No run
7032943,24307853,1,3,1,2024-08-04 08:11:57,11859689,11391030,11290496,0,0,0,,, J Snoep to R Schierhout: No run
7032943,24307853,1,3,2,2024-08-04 08:12:24,11859689,11391030,11290496,0,0,0,,, J Snoep to R Schierhout: No run
7032943,24307853,1,3,3,2024-08-04 08:12:52,11859689,11391030,11290496,0,0,0,11859689.0,, J Snoep to R Schierhout:  R Schierhout dismissed
7032943,24307853,1,3,4,2024-08-04 08:15:03,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,3,5,2024-08-04 08:15:32,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,3,6,2024-08-04 08:16:01,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,4,1,2024-08-04 08:17:01,11391030,11859291,11979082,0,0,0,,, C Fraser to F Fourie: No run
7032943,24307853,1,4,2,2024-08-04 08:17:28,11391030,11859291,11979082,6,0,6,,, C Fraser to F Fourie: 6 runs
7032943,24307853,1,4,3,2024-08-04 08:18:15,11391030,11859291,11979082,0,0,0,,, C Fraser to F Fourie: No run
7032943,24307853,1,4,4,2024-08-04 08:18:43,11391030,11859291,11979082,0,0,0,,, C Fraser to F Fourie: No run
7032943,24307853,1,4,5,2024-08-04 08:19:12,11391030,11859291,11979082,0,1,1,,2.0, C Fraser to F Fourie: 1 w
7032943,24307853,1,4,5,2024-08-04 08:19:49,11391030,11859291,11979082,0,0,0,,, C Fraser to F Fourie: No run
7032943,24307853,1,4,6,2024-08-04 08:20:23,11391030,11859291,11979082,0,1,1,,2.0, C Fraser to F Fourie: 1 w
7032943,24307853,1,4,6,2024-08-04 08:21:04,11391030,11859291,11979082,0,1,1,,2.0, C Fraser to F Fourie: 1 w
7032943,24307853,1,4,6,2024-08-04 08:21:33,11391030,11859291,11979082,0,0,0,,, C Fraser to F Fourie: No run
7032943,24307853,1,5,1,2024-08-04 08:22:25,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,5,2,2024-08-04 08:22:56,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,5,3,2024-08-04 08:23:22,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,5,4,2024-08-04 08:23:48,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,5,5,2024-08-04 08:24:22,11859291,11391030,11290496,2,0,2,,, J Snoep to T Bettelheim: 2 runs
7032943,24307853,1,5,6,2024-08-04 08:25:05,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,6,1,2024-08-04 08:26:18,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
7032943,24307853,1,6,2,2024-08-04 08:26:46,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
7032943,24307853,1,6,3,2024-08-04 08:27:16,11391030,11859291,11414154,1,0,1,,, K Ahmadi to F Fourie: 1 run
7032943,24307853,1,6,4,2024-08-04 08:28:05,11859291,11391030,11414154,2,0,2,,, K Ahmadi to T Bettelheim: 2 runs
7032943,24307853,1,6,5,2024-08-04 08:28:36,11859291,11391030,11414154,0,0,0,,, K Ahmadi to T Bettelheim: No run
7032943,24307853,1,6,6,2024-08-04 08:29:10,11859291,11391030,11414154,0,0,0,,, K Ahmadi to T Bettelheim: No run
7032943,24307853,1,7,1,2024-08-04 08:29:59,11391030,11859291,11290496,1,0,1,,, J Snoep to F Fourie: 1 run
7032943,24307853,1,7,2,2024-08-04 08:30:45,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,7,3,2024-08-04 08:31:10,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,7,4,2024-08-04 08:31:48,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,7,5,2024-08-04 08:32:23,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,7,6,2024-08-04 08:32:49,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,8,1,2024-08-04 08:33:39,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
7032943,24307853,1,8,2,2024-08-04 08:34:04,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
7032943,24307853,1,8,3,2024-08-04 08:34:33,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
7032943,24307853,1,8,4,2024-08-04 08:35:06,11391030,11859291,11414154,2,0,2,,, K Ahmadi to F Fourie: 2 runs
7032943,24307853,1,8,5,2024-08-04 08:35:44,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
7032943,24307853,1,8,6,2024-08-04 08:36:13,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
7032943,24307853,1,9,1,2024-08-04 08:37:06,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,9,2,2024-08-04 08:37:43,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,9,3,2024-08-04 08:38:04,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,9,4,2024-08-04 08:38:29,11859291,11391030,11290496,1,0,1,,, J Snoep to T Bettelheim: 1 run
7032943,24307853,1,9,5,2024-08-04 08:38:58,11391030,11859291,11290496,1,0,1,,, J Snoep to F Fourie: 1 run
7032943,24307853,1,9,6,2024-08-04 08:39:26,11859291,11391030,11290496,0,0,0,,, J Snoep to T Bettelheim: No run
7032943,24307853,1,10,1,2024-08-04 08:40:20,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
7032943,24307853,1,10,2,2024-08-04 08:41:04,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
7032943,24307853,1,10,3,2024-08-04 08:41:30,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
7032943,24307853,1,10,4,2024-08-04 08:42:00,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
7032943,24307853,1,10,5,2024-08-04 08:42:26,11391030,11859291,11414154,0,0,0,,, K Ahmadi to F Fourie: No run
